epoch,loss,reward,step
0,0.029434263706207275,0.014532303437590599,49
0,0.10394929349422455,-0.0229487307369709,99
0,0.09274333715438843,-0.03553062677383423,149
1,-0.025489442050457,0.09137430787086487,199
1,0.16251373291015625,-0.1107562854886055,249
1,0.12667296826839447,-0.03697860985994339,299
2,0.023119010031223297,0.020551059395074844,349
2,0.1518527865409851,-0.06804756820201874,399
2,-0.01112663745880127,0.06861964613199234,449
2,0.0863262191414833,-0.01594613678753376,499
